"Spectral_Metric","Plant_Metric","Correlation","p_val","Structural_Group","R_squared","Significance"
"beta_agg_dispersion","FD_Beta_Turnover_m1_Layered",-0.500353849161236,0.666406519615254,"High Stem Density",0.250353974370465,"ns"
"Beta_agg_avg_pairwise","FD_Beta_Turnover_m1_Layered",-0.601263609792357,0.589328325149221,"High Stem Density",0.361517928460536,"ns"
"sum_squares","FD_FDis_m2_Layered",-0.718516171223128,0.489643241288924,"High Stem Density",0.516265488309144,"ns"
"Beta_dispersion","FD_FDis_m2_Layered",-0.949892403796196,0.202384502094807,"High Stem Density",0.902295578789716,"ns"
"Beta_avg_pairwise","FD_FDis_m2_Layered",-0.982961255923706,0.117688085720018,"High Stem Density",0.966212830647109,"ns"
"beta_agg_sum_squares","FD_FDis_m2_Layered",-0.846409115331542,0.357519703236039,"High Stem Density",0.716408390516323,"ns"
"beta_agg_dispersion","FD_FDis_m2_Layered",-0.871350736618801,0.326489053303691,"High Stem Density",0.759252106206127,"ns"
"Beta_agg_avg_pairwise","FD_FDis_m2_Layered",-0.924233280051972,0.249410858837658,"High Stem Density",0.854207155955628,"ns"
"sum_squares","FD_RaoQ_m2_Layered",-0.706443816762156,0.500596598229322,"High Stem Density",0.499062866241483,"ns"
"Beta_dispersion","FD_RaoQ_m2_Layered",-0.955129586530684,0.19143114515441,"High Stem Density",0.912272527066276,"ns"
"Beta_avg_pairwise","FD_RaoQ_m2_Layered",-0.985978201902458,0.106734728779621,"High Stem Density",0.972153014626804,"ns"
"beta_agg_sum_squares","FD_RaoQ_m2_Layered",-0.83712179349072,0.368473060176436,"High Stem Density",0.70077289713712,"ns"
"beta_agg_dispersion","FD_RaoQ_m2_Layered",-0.879663409415132,0.315535696363293,"High Stem Density",0.773807713863854,"ns"
"Beta_agg_avg_pairwise","FD_RaoQ_m2_Layered",-0.930665703318035,0.238457501897261,"High Stem Density",0.866138651332453,"ns"
"sum_squares","FD_Beta_Dispersion_m2_Layered",-0.938979992902739,0.223544899163942,"High Stem Density",0.881683427071629,"ns"
"Beta_dispersion","FD_Beta_Dispersion_m2_Layered",-0.741232878018946,0.46848284421979,"High Stem Density",0.54942617945625,"ns"
"Beta_avg_pairwise","FD_Beta_Dispersion_m2_Layered",-0.823722857737111,0.383786427845001,"High Stem Density",0.678519346358593,"ns"
"beta_agg_sum_squares","FD_Beta_Dispersion_m2_Layered",-0.989706604652853,0.0914213611110563,"High Stem Density",0.979519163293478,"ns"
"beta_agg_dispersion","FD_Beta_Dispersion_m2_Layered",-0.597165139964761,0.592587395428674,"High Stem Density",0.356606204389133,"ns"
"Beta_agg_avg_pairwise","FD_Beta_Dispersion_m2_Layered",-0.689672271485336,0.515509200962641,"High Stem Density",0.475647842055743,"ns"
"sum_squares","FD_Beta_Turnover_m2_Layered",-0.968021356448199,0.161431889952388,"High Stem Density",0.937065346539811,"ns"
"Beta_dispersion","FD_Beta_Turnover_m2_Layered",-0.672319950461347,0.530595853431344,"High Stem Density",0.452014115788348,"ns"
"Beta_avg_pairwise","FD_Beta_Turnover_m2_Layered",-0.764573354497365,0.445899437056554,"High Stem Density",0.584572414407354,"ns"
"beta_agg_sum_squares","FD_Beta_Turnover_m2_Layered",-0.998940463685067,0.0293083518995027,"High Stem Density",0.997882049987337,"*"
"beta_agg_dispersion","FD_Beta_Turnover_m2_Layered",-0.516189015238812,0.654700404640227,"High Stem Density",0.266451099453215,"ns"
"Beta_agg_avg_pairwise","FD_Beta_Turnover_m2_Layered",-0.61585401920564,0.577622210174194,"High Stem Density",0.379276172971741,"ns"
