"siteID","plotID","decimalLatitude","decimalLongitude","nlcdClass"
"BONA","BONA_017",65.154951,-147.576912,"deciduousForest"
"BONA","BONA_013",65.17688,-147.559452,"mixedForest"
"BONA","BONA_006",65.176107,-147.544089,"evergreenForest"
"BONA","BONA_016",65.199927,-147.507406,"evergreenForest"
"BONA","BONA_001",65.174447,-147.478155,"deciduousForest"
"BONA","BONA_080",65.153889,-147.512286,"evergreenForest"
"BONA","BONA_010",65.157503,-147.473951,"woodyWetlands"
"BONA","BONA_070",65.153632,-147.509712,"evergreenForest"
"BONA","BONA_004",65.190675,-147.536694,"evergreenForest"
"BONA","BONA_071",65.154979,-147.507196,"evergreenForest"
"DEJU","DEJU_047",63.88224,-145.739248,"evergreenForest"
"DEJU","DEJU_046",63.877756,-145.753497,"evergreenForest"
"DEJU","DEJU_045",63.880889,-145.742977,"shrubScrub"
"DEJU","DEJU_021",63.860681,-145.742041,"evergreenForest"
"DEJU","DEJU_028",63.869323,-145.742874,"woodyWetlands"
"DEJU","DEJU_030",63.866059,-145.739985,"woodyWetlands"
"DEJU","DEJU_015",63.87415,-145.741425,"woodyWetlands"
"DEJU","DEJU_026",63.856988,-145.749533,"woodyWetlands"
"DEJU","DEJU_012",63.92112,-145.787666,"shrubScrub"
"DEJU","DEJU_020",63.845012,-145.733569,"woodyWetlands"
"DEJU","DEJU_013",63.839966,-145.742379,"shrubScrub"
"DEJU","DEJU_014",63.831139,-145.747612,"evergreenForest"
"DEJU","DEJU_018",63.837932,-145.755235,"evergreenForest"
"DEJU","DEJU_006",63.835171,-145.748058,"evergreenForest"
"DEJU","DEJU_009",63.853315,-145.760668,"evergreenForest"
"DEJU","DEJU_010",63.937523,-145.751463,"shrubScrub"
"DEJU","DEJU_023",63.934644,-145.761389,"evergreenForest"
"DEJU","DEJU_003",63.930794,-145.751133,"shrubScrub"
"DEJU","DEJU_016",63.857875,-145.759874,"evergreenForest"
"DEJU","DEJU_007",63.866754,-145.726499,"shrubScrub"
"DEJU","DEJU_017",63.883388,-145.780721,"evergreenForest"
"DEJU","DEJU_004",63.912331,-145.766038,"shrubScrub"
"DEJU","DEJU_005",63.896876,-145.75386,"shrubScrub"
"DEJU","DEJU_019",63.891194,-145.75105,"evergreenForest"
"DEJU","DEJU_001",63.89244,-145.769965,"shrubScrub"
"DEJU","DEJU_025",63.894482,-145.756391,"evergreenForest"
"DEJU","DEJU_027",63.896283,-145.77832,"evergreenForest"
"DEJU","DEJU_024",63.887095,-145.77447,"evergreenForest"
"DEJU","DEJU_022",63.874251,-145.721887,"woodyWetlands"
"DEJU","DEJU_011",63.880982,-145.723425,"shrubScrub"
"DEJU","DEJU_029",63.875181,-145.736494,"woodyWetlands"
"DEJU","DEJU_008",63.897474,-145.761176,"shrubScrub"
"DEJU","DEJU_002",63.879623,-145.720429,"shrubScrub"
"DEJU","DEJU_067",63.915466,-145.755464,"shrubScrub"
"HEAL","HEAL_014",63.886767,-149.27372,"shrubScrub"
"HEAL","HEAL_010",63.877228,-149.263772,"shrubScrub"
"HEAL","HEAL_045",63.875485,-149.21903,"dwarfScrub"
"HEAL","HEAL_016",63.877347,-149.202685,"shrubScrub"
"HEAL","HEAL_021",63.8907,-149.264221,"shrubScrub"
"HEAL","HEAL_023",63.887447,-149.282289,"shrubScrub"
"HEAL","HEAL_029",63.869787,-149.256455,"evergreenForest"
"HEAL","HEAL_046",63.873367,-149.216447,"shrubScrub"
"HEAL","HEAL_011",63.887138,-149.301221,"shrubScrub"
"HEAL","HEAL_024",63.881158,-149.287305,"shrubScrub"
"HEAL","HEAL_047",63.872772,-149.220657,"shrubScrub"
"HEAL","HEAL_008",63.893482,-149.275436,"dwarfScrub"
"HEAL","HEAL_019",63.894643,-149.287199,"shrubScrub"
"HEAL","HEAL_007",63.878349,-149.27729,"dwarfScrub"
"HEAL","HEAL_012",63.869816,-149.272955,"dwarfScrub"
"HEAL","HEAL_004",63.863602,-149.273634,"shrubScrub"
"HEAL","HEAL_006",63.869586,-149.287604,"dwarfScrub"
"HEAL","HEAL_025",63.87307,-149.287886,"evergreenForest"
"HEAL","HEAL_027",63.867913,-149.2557,"evergreenForest"
"HEAL","HEAL_017",63.866486,-149.260444,"shrubScrub"
"HEAL","HEAL_018",63.862656,-149.249124,"shrubScrub"
"HEAL","HEAL_020",63.871707,-149.271288,"shrubScrub"
"HEAL","HEAL_028",63.871278,-149.265115,"evergreenForest"
"HEAL","HEAL_002",63.871136,-149.240036,"dwarfScrub"
"HEAL","HEAL_005",63.897743,-149.225089,"shrubScrub"
"HEAL","HEAL_001",63.88839,-149.20477,"dwarfScrub"
"HEAL","HEAL_022",63.887474,-149.212622,"shrubScrub"
"HEAL","HEAL_009",63.871057,-149.209532,"dwarfScrub"
"HEAL","HEAL_003",63.865625,-149.22988,"dwarfScrub"
"HEAL","HEAL_013",63.864485,-149.198645,"dwarfScrub"
"HEAL","HEAL_077",63.89218,-149.27171,"shrubScrub"
"HEAL","HEAL_026",63.886715,-149.189968,"evergreenForest"
"HEAL","HEAL_015",63.894284,-149.209551,"shrubScrub"
"PUUM","PUUM_006",19.578312,-155.318129,"evergreenForest"
"PUUM","PUUM_020",19.5807,-155.322218,"evergreenForest"
"PUUM","PUUM_008",19.577677,-155.326382,"evergreenForest"
"PUUM","PUUM_017",19.569684,-155.315978,"evergreenForest"
"PUUM","PUUM_010",19.564817,-155.313626,"evergreenForest"
"PUUM","PUUM_011",19.563412,-155.337895,"evergreenForest"
"PUUM","PUUM_013",19.564986,-155.34223,"evergreenForest"
"PUUM","PUUM_014",19.587494,-155.339669,"evergreenForest"
"PUUM","PUUM_002",19.595002,-155.346931,"evergreenForest"
"PUUM","PUUM_012",19.576427,-155.338942,"evergreenForest"
"PUUM","PUUM_003",19.577682,-155.344675,"evergreenForest"
"PUUM","PUUM_001",19.584691,-155.347645,"evergreenForest"
"PUUM","PUUM_009",19.586328,-155.347658,"evergreenForest"
"PUUM","PUUM_018",19.590157,-155.343706,"evergreenForest"
"PUUM","PUUM_005",19.587497,-155.343354,"evergreenForest"
"PUUM","PUUM_015",19.561039,-155.249535,"evergreenForest"
"PUUM","PUUM_019",19.568416,-155.223951,"evergreenForest"
"PUUM","PUUM_016",19.554987,-155.233462,"evergreenForest"
"PUUM","PUUM_004",19.557778,-155.230067,"evergreenForest"
"PUUM","PUUM_007",19.554243,-155.228851,"evergreenForest"
"PUUM","PUUM_031",19.553624,-155.319191,"evergreenForest"
"PUUM","PUUM_032",19.55072,-155.315984,"evergreenForest"
"PUUM","PUUM_034",19.549124,-155.312265,"evergreenForest"
"PUUM","PUUM_042",19.553912,-155.321175,"evergreenForest"
